word,pos,cefr_level_avg,cefr_level
memorial,NOUN,4,B
memory,NOUN,2,A
mend,VERB,4,B
mental,ADJ,2,A
mentally,ADV,3,B
mention,NOUN,2,A
mention,VERB,3,B
menu,NOUN,1,A
merciless,ADJ,4,B
mere,ADJ,2,A
merely,ADV,2,A
merger,NOUN,3,B
merit,NOUN,3,B
mess,NOUN,2,A
message,NOUN,2,A
metal,NOUN,3,B
method,NOUN,2,A
metre,NOUN,4,B
middle,ADJ,1,A
middle,NOUN,1,A
midnight,NOUN,2,A
might,VERB,1,A
mild,ADJ,3,B
mile,NOUN,2,A
military,ADJ,2,A
milk,NOUN,1,A
mind,NOUN,1,A
mind,VERB,3,B
mine,NOUN,2,A
mine,PRON,1,A
miner,NOUN,4,B
minimum,ADJ,3,B
minimum,NOUN,3,B
mining,NOUN,3,B
minister,NOUN,2,A
ministry,NOUN,3,B
minor,ADJ,3,B
minority,NOUN,2,A
minute,NOUN,1,A
miracle,NOUN,3,B
mirror,NOUN,3,B
miserable,ADJ,3,B
misery,NOUN,3,B
mislead,VERB,4,B
miss,VERB,3,B
miss,VERB,3,B
missile,NOUN,3,B
missing,ADJ,4,B
mission,NOUN,2,A
mistake,NOUN,2,A
misty,ADJ,4,B
mix,NOUN,3,B
mix,VERB,3,B
mixture,NOUN,3,B
moan,VERB,4,B
mode,NOUN,2,A
model,NOUN,2,A
modern,ADJ,2,A
modest,ADJ,3,B
modification,NOUN,3,B
modify,VERB,4,B
moment,NOUN,1,A
monetary,ADJ,4,B
money,NOUN,1,A
monitor,VERB,3,B
monopoly,NOUN,3,B
monster,NOUN,2,A
month,NOUN,1,A
monthly,ADJ,3,B
mood,NOUN,3,B
moral,ADJ,2,A
more,ADV,2,A
moreover,ADV,3,B
morning,NOUN,1,A
mortality,NOUN,3,B
most,ADV,1,A
mostly,ADV,2,A
motion,NOUN,2,A
motivation,NOUN,3,B
motive,NOUN,3,B
motor,NOUN,2,A
mount,VERB,3,B
mouse,NOUN,3,B
mouth,NOUN,1,A
move,NOUN,2,A
move,VERB,1,A
movement,NOUN,2,A
movie,NOUN,1,A
much,ADV,1,A
much,DET,2,A
mud,NOUN,2,A
multiple,ADJ,2,A
mum,NOUN,3,B
murder,NOUN,2,A
murder,VERB,4,B
murmur,VERB,4,B
muscle,NOUN,2,A
museum,NOUN,3,B
music,NOUN,1,A
musical,ADJ,3,B
musician,NOUN,3,B
must,VERB,1,A
mutter,VERB,4,B
mutual,ADJ,3,B
mysteriously,ADV,3,B
mystery,NOUN,3,B
myth,NOUN,3,B
naked,ADJ,3,B
name,NOUN,1,A
name,VERB,3,B
namely,ADV,3,B
narrow,ADJ,1,A
nasty,ADJ,3,B
nation,NOUN,2,A
national,ADJ,2,A
native,ADJ,2,A
natural,ADJ,2,A
naturally,ADV,3,B
nature,NOUN,2,A
naval,ADJ,4,B
near,ADJ,2,A
near,ADP,1,A
near,ADV,3,B
nearby,ADJ,3,B
nearly,ADV,2,A
neat,ADJ,3,B
necessary,ADJ,1,A
necessity,NOUN,2,A
neck,NOUN,1,A
need,NOUN,1,A
need,VERB,1,A
need,VERB,1,A
needle,NOUN,3,B
negative,ADJ,2,A
negotiate,VERB,3,B
negotiation,NOUN,3,B
neighbour,NOUN,3,B
neighbourhood,NOUN,3,B
nerve,NOUN,3,B
nervous,ADJ,3,B
nest,NOUN,3,B
net,ADJ,2,A
net,NOUN,4,B
network,NOUN,2,A
networking,NOUN,4,B
neutral,ADJ,3,B
never,ADV,1,A
nevertheless,ADV,3,B
new,ADJ,1,A
news,NOUN,1,A
newspaper,NOUN,1,A
nice,ADJ,2,A
niece,NOUN,3,B
night,NOUN,1,A
nightmare,NOUN,3,B
no,ADV,1,A
no,DET,1,A
no,NOUN,3,B
noise,NOUN,1,A
nonsense,NOUN,3,B
norm,NOUN,3,B
normal,ADJ,1,A
normally,ADV,2,A
north,NOUN,3,B
northern,ADJ,2,A
nose,NOUN,1,A
not,ADV,1,A
notable,ADJ,3,B
notably,ADV,3,B
note,NOUN,1,A
note,VERB,2,A
notice,NOUN,2,A
notice,VERB,3,B
notion,NOUN,2,A
novel,NOUN,2,A
now,ADV,1,A
nowadays,ADV,3,B
nowhere,ADV,2,A
nuclear,ADJ,2,A
number,NOUN,1,A
numerous,ADJ,2,A
nurse,NOUN,2,A
nursery,NOUN,3,B
nut,NOUN,4,B
oak,NOUN,3,B
object,NOUN,1,A
object,VERB,3,B
objection,NOUN,3,B
objective,ADJ,3,B
objective,NOUN,3,B
obligation,NOUN,3,B
observation,NOUN,2,A
observe,VERB,3,B
observer,NOUN,3,B
obsessive,ADJ,4,B
obtain,VERB,2,A
obvious,ADJ,2,A
obviously,ADV,3,B
occasion,NOUN,2,A
occasional,ADJ,3,B
occasionally,ADV,3,B
occupation,NOUN,3,B
occupy,VERB,3,B
occur,VERB,2,A
odd,ADJ,3,B
odds,NOUN,3,B
odour,NOUN,4,B
of,ADP,2,A
off,ADP,2,A
off,ADV,3,B
offender,NOUN,3,B
offer,NOUN,3,B
offer,VERB,2,A
office,NOUN,1,A
official,ADJ,2,A
official,NOUN,3,B
officially,ADV,3,B
often,ADV,1,A
oil,NOUN,2,A
ok,ADV,3,B
old,ADJ,1,A
olive,ADJ,3,B
omit,VERB,4,B
on,ADP,1,A
on,ADV,2,A
once,ADV,2,A
one,NOUN,1,A
one,NOUN,1,A
one,PRON,1,A
only,ADJ,1,A
only,ADV,1,A
onto,ADP,2,A
open,ADJ,1,A
open,VERB,1,A
opening,NOUN,3,B
opera,NOUN,2,A
operate,VERB,3,B
operation,NOUN,2,A
operator,NOUN,3,B
opinion,NOUN,2,A
opponent,NOUN,3,B
opportunity,NOUN,2,A
oppose,VERB,4,B
opposite,ADJ,1,A
opposition,NOUN,2,A
opt,VERB,4,B
option,NOUN,2,A
or,CONJ,1,A
oral,ADJ,3,B
orange,NOUN,3,B
orchestra,NOUN,3,B
orchestral,ADJ,4,B
order,NOUN,1,A
order,VERB,3,B
ordinary,ADJ,2,A
organ,NOUN,2,A
organic,ADJ,3,B
organization,NOUN,2,A
organize,VERB,3,B
origin,NOUN,2,A
original,ADJ,1,A
originally,ADV,3,B
other,ADJ,1,A
otherwise,ADV,2,A
ought,VERB,2,A
ours,PRON,2,A
ourselves,PRON,1,A
out,ADV,2,A
outcome,NOUN,2,A
outer,ADJ,3,B
outline,NOUN,3,B
outline,VERB,4,B
output,NOUN,2,A
outside,ADJ,1,A
outside,ADP,1,A
outside,ADV,3,B
outside,NOUN,2,A
outstanding,ADJ,4,B
oven,NOUN,2,A
over,ADP,1,A
over,ADV,2,A
overcome,VERB,3,B
overlook,VERB,4,B
overseas,ADJ,3,B
owe,VERB,3,B
owl,NOUN,4,B
own,VERB,3,B
owner,NOUN,2,A
ownership,NOUN,3,B
oxygen,NOUN,3,B
pack,NOUN,3,B
pack,VERB,4,B
packet,NOUN,2,A
page,NOUN,1,A
pain,NOUN,1,A
painful,ADJ,3,B
paint,NOUN,2,A
paint,VERB,3,B
painter,NOUN,2,A
painting,NOUN,3,B
pair,NOUN,2,A
palace,NOUN,3,B
palm,NOUN,3,B
pan,NOUN,2,A
panel,NOUN,3,B
paper,NOUN,1,A
paragraph,NOUN,2,A
parallel,ADJ,2,A
parallel,VERB,4,B
pardon,NOUN,3,B
parent,NOUN,2,A
park,NOUN,2,A
park,VERB,4,B
parking,NOUN,2,A
part,NOUN,1,A
participant,NOUN,3,B
particle,NOUN,3,B
particular,ADJ,2,A
particularly,ADV,2,A
partly,ADV,3,B
partner,NOUN,2,A
party,NOUN,1,A
pass,NOUN,2,A
pass,VERB,1,A
passage,NOUN,2,A
passenger,NOUN,2,A
passion,NOUN,3,B
past,ADJ,2,A
past,ADP,2,A
past,ADV,3,B
past,NOUN,1,A
patch,NOUN,3,B
path,NOUN,2,A
patient,NOUN,2,A
pattern,NOUN,2,A
pause,NOUN,3,B
pause,VERB,4,B
pavement,NOUN,3,B
pay,NOUN,2,A
pay,VERB,1,A
payable,ADJ,4,B
payment,NOUN,2,A
pc,NOUN,3,B
peace,NOUN,2,A
peaceful,ADJ,3,B
peak,NOUN,3,B
pear,NOUN,4,B
peasant,NOUN,2,A
peculiar,ADJ,3,B
peer,VERB,4,B
pen,NOUN,2,A
penalty,NOUN,3,B
penny,NOUN,4,B
pension,NOUN,3,B
pensioner,NOUN,4,B
people,NOUN,1,A
per,ADP,2,A
perceive,VERB,4,B
percent,NOUN,2,A
percentage,NOUN,2,A
perception,NOUN,2,A
perfect,ADJ,1,A
perfectly,ADV,2,A
perform,VERB,2,A
performance,NOUN,2,A
perhaps,ADV,2,A
period,NOUN,2,A
permanent,ADJ,2,A
permission,NOUN,2,A
permit,VERB,3,B
persist,VERB,3,B
person,NOUN,1,A
personal,ADJ,2,A
personality,NOUN,2,A
personally,ADV,3,B
personnel,NOUN,3,B
perspective,NOUN,2,A
persuade,VERB,3,B
pessimistic,ADJ,4,B
pet,NOUN,4,B
petrol,NOUN,3,B
phase,NOUN,2,A
phenomenon,NOUN,2,A
philosophy,NOUN,2,A
phone,NOUN,1,A
phone,VERB,4,B
photo,NOUN,2,A
photograph,NOUN,2,A
photographer,NOUN,2,A
phrase,NOUN,2,A
physical,ADJ,2,A
physically,ADV,3,B
physics,NOUN,3,B
piano,NOUN,2,A
pick,VERB,2,A
pick,VERB,2,A
picture,NOUN,1,A
pie,NOUN,2,A
piece,NOUN,2,A
pig,NOUN,2,A
pile,NOUN,3,B
pill,NOUN,4,B
pilot,NOUN,3,B
pink,ADJ,3,B
pink,NOUN,3,B
pint,NOUN,4,B
pipe,NOUN,2,A
pit,NOUN,3,B
pity,NOUN,2,A
place,VERB,2,A
plain,ADJ,3,B
plain,NOUN,3,B
plan,NOUN,1,A
plan,VERB,3,B
plane,NOUN,1,A
planet,NOUN,2,A
planning,NOUN,2,A
plant,NOUN,2,A
plant,VERB,3,B
plastic,NOUN,4,B
plate,NOUN,2,A
platform,NOUN,3,B
play,NOUN,1,A
play,VERB,1,A
player,NOUN,2,A
plea,NOUN,3,B
plead,VERB,4,B
pleasant,ADJ,2,A
please,VERB,1,A
pleased,ADJ,3,B
pleasure,NOUN,2,A
plot,NOUN,3,B
plus,ADP,3,B
pocket,NOUN,2,A
poem,NOUN,2,A
poet,NOUN,2,A
poetry,NOUN,2,A
point,NOUN,2,A
point,VERB,3,B
pole,NOUN,3,B
police,NOUN,1,A
policeman,NOUN,3,B
policy,NOUN,2,A
polite,ADJ,3,B
political,ADJ,2,A
politician,NOUN,2,A
politics,NOUN,2,A
pollution,NOUN,3,B
pond,NOUN,3,B
pool,NOUN,2,A
poor,ADJ,1,A
pop,NOUN,4,B
pop,VERB,3,B
popular,ADJ,2,A
population,NOUN,2,A
port,NOUN,3,B
portion,NOUN,2,A
portrait,NOUN,3,B
pose,VERB,3,B
position,NOUN,2,A
positive,ADJ,2,A
possess,VERB,3,B
possession,NOUN,2,A
possibility,NOUN,2,A
possible,ADJ,1,A
possibly,ADV,2,A
post,NOUN,2,A
poster,NOUN,4,B
pot,NOUN,3,B
potato,NOUN,2,A
potential,ADJ,2,A
potential,NOUN,2,A
potentially,ADV,3,B
pound,NOUN,3,B
pour,VERB,3,B
poverty,NOUN,2,A
powder,NOUN,3,B
power,NOUN,2,A
powerful,ADJ,2,A
practical,ADJ,2,A
practice,NOUN,2,A
practise,VERB,3,B
practitioner,NOUN,3,B
praise,VERB,4,B
pray,VERB,2,A
prayer,NOUN,2,A
precede,VERB,4,B
precious,ADJ,3,B
precise,ADJ,3,B
precisely,ADV,3,B
predecessor,NOUN,4,B
predict,VERB,3,B
prediction,NOUN,3,B
prefer,VERB,3,B
preference,NOUN,3,B
pregnancy,NOUN,3,B
pregnant,ADJ,3,B
prejudice,NOUN,3,B
preliminary,ADJ,4,B
premium,NOUN,3,B
preparation,NOUN,2,A
prepare,VERB,2,A
prepared,ADJ,4,B
prescription,NOUN,3,B
presence,NOUN,2,A
present,ADJ,2,A
present,NOUN,3,B
present,VERB,2,A
presentation,NOUN,2,A
preserve,VERB,3,B
presidential,ADJ,3,B
press,NOUN,2,A
press,VERB,3,B
pressure,NOUN,2,A
presumably,ADV,3,B
pretend,VERB,3,B
pretty,ADJ,2,A
pretty,ADV,2,A
prevent,VERB,2,A
prevention,NOUN,3,B
previous,ADJ,2,A
previously,ADV,2,A
prey,NOUN,3,B
price,NOUN,2,A
price,VERB,3,B
pride,NOUN,3,B
priest,NOUN,2,A
primarily,ADV,2,A
primary,ADJ,2,A
primary,NOUN,4,B
prime,ADJ,3,B
primitive,ADJ,3,B
principal,ADJ,2,A
principle,NOUN,2,A
print,NOUN,2,A
print,VERB,3,B
printer,NOUN,2,A
priority,NOUN,3,B
prison,NOUN,2,A
prisoner,NOUN,2,A
private,ADJ,2,A
privilege,NOUN,3,B
prize,NOUN,2,A
probability,NOUN,2,A
probably,ADV,1,A
problem,NOUN,1,A
procedure,NOUN,2,A
proceed,VERB,3,B
process,NOUN,2,A
process,VERB,3,B
produce,VERB,2,A
producer,NOUN,3,B
product,NOUN,2,A
production,NOUN,2,A
productivity,NOUN,3,B
profession,NOUN,3,B
professional,ADJ,2,A
professional,NOUN,4,B
profile,NOUN,3,B
profit,NOUN,2,A
profitable,ADJ,3,B
profound,ADJ,3,B
profoundly,ADV,4,B
program,NOUN,1,A
programme,NOUN,2,A
progress,NOUN,2,A
progress,VERB,4,B
progressive,ADJ,3,B
prohibit,VERB,4,B
project,NOUN,2,A
prominent,ADJ,3,B
promise,NOUN,2,A
promise,VERB,3,B
promote,VERB,2,A
promotion,NOUN,3,B
prompt,VERB,4,B
promptly,ADV,4,B
proof,NOUN,2,A
proper,ADJ,2,A
properly,ADV,2,A
property,NOUN,2,A
proportion,NOUN,2,A
proposal,NOUN,3,B
propose,VERB,3,B
proposed,ADJ,4,B
proposition,NOUN,3,B
prosecution,NOUN,3,B
prospect,NOUN,3,B
protect,VERB,1,A
protection,NOUN,2,A
protein,NOUN,2,A
protest,NOUN,2,A
protest,VERB,3,B
proud,ADJ,2,A
prove,VERB,2,A
provide,VERB,2,A
province,NOUN,3,B
provincial,ADJ,4,B
provision,NOUN,2,A
provoke,VERB,4,B
psychological,ADJ,2,A
psychologist,NOUN,2,A
psychology,NOUN,2,A
pub,NOUN,4,B
public,ADJ,2,A
public,ADJ,2,A
public,ADJ,2,A
publication,NOUN,2,A
publicity,NOUN,3,B
publicly,ADV,3,B
publish,VERB,3,B
publisher,NOUN,3,B
pull,VERB,2,A
pulse,NOUN,3,B
pump,NOUN,3,B
punishment,NOUN,3,B
pupil,NOUN,2,A
purchase,NOUN,3,B
purchase,VERB,3,B
pure,ADJ,2,A
purely,ADV,3,B
purpose,NOUN,2,A
pursue,VERB,3,B
pursuit,NOUN,3,B
push,VERB,3,B
put,VERB,1,A
qualification,NOUN,3,B
qualified,ADJ,4,B
quality,NOUN,2,A
quantity,NOUN,2,A
quarter,NOUN,2,A
quest,NOUN,3,B
question,NOUN,1,A
question,VERB,2,A
questionnaire,NOUN,3,B
quick,ADJ,1,A
quickly,ADV,1,A
quiet,ADJ,1,A
quietly,ADV,2,A
quite,ADV,2,A
quote,VERB,3,B
rabbit,NOUN,3,B
race,NOUN,1,A
racist,ADJ,3,B
radiation,NOUN,3,B
radical,ADJ,3,B
radio,NOUN,1,A
raid,NOUN,4,B
rail,NOUN,3,B
railway,NOUN,2,A
rain,NOUN,1,A
raise,VERB,2,A
rally,NOUN,4,B
random,ADJ,3,B
range,NOUN,2,A
range,VERB,3,B
rank,NOUN,3,B
rare,ADJ,2,A
rarely,ADV,2,A
rat,NOUN,2,A
rate,NOUN,2,A
rather,ADV,2,A
rating,NOUN,3,B
ratio,NOUN,2,A
rational,ADJ,3,B
raw,ADJ,3,B
reach,NOUN,2,A
reach,VERB,1,A
react,VERB,3,B
read,VERB,1,A
reader,NOUN,2,A
readership,NOUN,4,B
reading,NOUN,2,A
ready,ADJ,1,A
real,ADJ,1,A
realistic,ADJ,3,B
realistically,ADV,3,B
realize,VERB,2,A
really,ADV,1,A
realm,NOUN,4,B
reason,NOUN,2,A
reasonable,ADJ,2,A
receipt,NOUN,2,A
receive,VERB,1,A
recent,ADJ,2,A
recently,ADV,2,A
reception,NOUN,3,B
recipe,NOUN,3,B
recognition,NOUN,2,A
recognize,VERB,2,A
recollection,NOUN,4,B
recommend,VERB,3,B
record,NOUN,2,A
record,VERB,3,B
recording,NOUN,3,B
recover,VERB,3,B
recovery,NOUN,3,B
recruit,VERB,4,B
recruitment,NOUN,3,B
red,ADJ,1,A
red,NOUN,3,B
reduce,VERB,2,A
redundancy,NOUN,4,B
refer,VERB,2,A
reference,NOUN,2,A
referendum,NOUN,4,B
reflect,VERB,2,A
reflection,NOUN,2,A
reform,NOUN,3,B
refusal,NOUN,3,B
refuse,VERB,3,B
regard,NOUN,2,A
regard,VERB,4,B
regardless,ADV,3,B
regime,NOUN,2,A
region,NOUN,2,A
register,NOUN,2,A
register,VERB,3,B
registration,NOUN,3,B
regret,VERB,3,B
regular,ADJ,1,A
regularly,ADV,3,B
regulate,VERB,3,B
regulation,NOUN,2,A
reign,NOUN,3,B
reinforce,VERB,4,B
rejection,NOUN,3,B
relate,VERB,3,B
relation,NOUN,2,A
relationship,NOUN,2,A
relative,ADJ,2,A
relative,NOUN,4,B
relax,VERB,3,B
release,NOUN,2,A
release,VERB,3,B
relevance,NOUN,3,B
reliable,ADJ,3,B
relief,NOUN,2,A
relieve,VERB,3,B
religion,NOUN,2,A
religious,ADJ,2,A
relish,VERB,4,B
reluctant,ADJ,4,B
remain,VERB,2,A
remarkably,ADV,4,B
remember,VERB,1,A
remind,VERB,3,B
remote,ADJ,3,B
remove,VERB,2,A
render,VERB,4,B
rent,NOUN,2,A
repair,NOUN,3,B
repair,VERB,3,B
repeat,VERB,3,B
replace,VERB,3,B
replacement,NOUN,3,B
reply,NOUN,3,B
reply,VERB,3,B
report,NOUN,2,A
report,VERB,3,B
reportedly,ADV,4,B
reporter,NOUN,2,A
represent,VERB,2,A
representation,NOUN,2,A
reproach,VERB,4,B
reproduce,VERB,4,B
republic,NOUN,3,B
request,NOUN,2,A
request,VERB,3,B
require,VERB,2,A
rescue,NOUN,3,B
rescue,VERB,4,B
research,NOUN,2,A
research,VERB,4,B
researcher,NOUN,3,B
resemble,VERB,4,B
reservation,NOUN,3,B
reserve,NOUN,3,B
reserve,VERB,4,B
residence,NOUN,3,B
resident,NOUN,2,A
residential,ADJ,4,B
resignation,NOUN,3,B
resist,VERB,3,B
resistance,NOUN,2,A
resolution,NOUN,2,A
resolve,VERB,3,B
resort,NOUN,3,B
respect,NOUN,2,A
respect,VERB,3,B
respective,ADJ,3,B
respectively,ADV,3,B
respond,VERB,2,A
response,NOUN,2,A
responsibility,NOUN,2,A
responsible,ADJ,2,A
rest,NOUN,1,A
rest,VERB,2,A
restaurant,NOUN,3,B
restore,VERB,3,B
restraint,NOUN,3,B
restrict,VERB,4,B
restriction,NOUN,3,B
restructure,VERB,4,B
result,NOUN,2,A
result,VERB,2,A
resume,VERB,4,B
retail,ADJ,4,B
retain,VERB,3,B
retire,VERB,4,B
retrieve,VERB,4,B
return,NOUN,2,A
return,VERB,1,A
reveal,VERB,3,B
revenue,NOUN,3,B
reverse,NOUN,3,B
reverse,VERB,4,B
review,NOUN,2,A
review,VERB,3,B
revolt,NOUN,3,B
reward,NOUN,3,B
reward,VERB,4,B
ribbon,NOUN,4,B
rice,NOUN,2,A
rich,ADJ,1,A
riches,NOUN,2,A
ride,NOUN,2,A
ride,VERB,2,A
rider,NOUN,3,B
right,ADJ,1,A
right,ADV,1,A
right,NOUN,1,A
ring,NOUN,1,A
ring,VERB,3,B
riot,NOUN,4,B
rise,NOUN,2,A
rise,VERB,2,A
risk,NOUN,2,A
risk,VERB,3,B
rival,NOUN,4,B
rivalry,NOUN,4,B
rock,NOUN,1,A
role,NOUN,2,A
roll,NOUN,3,B
roll,VERB,3,B
romantic,ADJ,3,B
roof,NOUN,2,A
room,NOUN,1,A
rose,NOUN,3,B
rough,ADJ,3,B
roughly,ADV,3,B
round,ADJ,2,A
round,ADP,2,A
round,ADV,2,A
round,NOUN,2,A
round,VERB,3,B
route,NOUN,2,A
routine,ADJ,3,B
routine,NOUN,3,B
royal,ADJ,3,B
rub,VERB,4,B
rubbish,NOUN,4,B
rugby,NOUN,4,B
rule,NOUN,2,A
rule,VERB,3,B
ruler,NOUN,2,A
ruling,ADJ,4,B
run,NOUN,2,A
run,VERB,1,A
runner,NOUN,4,B
running,NOUN,4,B
rural,ADJ,2,A
rush,VERB,3,B
sad,ADJ,2,A
sadly,ADV,3,B
safe,ADJ,1,A
safely,ADV,2,A
safety,NOUN,2,A
sail,VERB,3,B
saint,NOUN,3,B
salary,NOUN,3,B
sale,NOUN,2,A
sales,NOUN,2,A
salesman,NOUN,4,B
salesperson,NOUN,4,B
salt,NOUN,2,A
sample,NOUN,2,A
sanction,NOUN,4,B
sand,NOUN,2,A
sandwich,NOUN,3,B
sane,ADJ,4,B
satellite,NOUN,4,B
satisfaction,NOUN,2,A
satisfactory,ADJ,3,B
satisfied,ADJ,3,B
satisfy,VERB,3,B
sauce,NOUN,2,A
saucepan,NOUN,4,B
save,VERB,1,A
saving,NOUN,4,B
say,VERB,1,A
scale,NOUN,1,A
scandal,NOUN,3,B
scarcely,ADV,3,B
scene,NOUN,2,A
sceptical,ADJ,4,B
schedule,NOUN,3,B
schedule,VERB,4,B
scheme,NOUN,2,A
scholar,NOUN,3,B
school,NOUN,1,A
science,NOUN,2,A
scientific,ADJ,2,A
scientist,NOUN,2,A
scope,NOUN,2,A
score,NOUN,2,A
score,VERB,4,B
scream,VERB,3,B
screen,NOUN,2,A
script,NOUN,3,B
sculpture,NOUN,3,B
seal,NOUN,3,B
seal,VERB,4,B
search,NOUN,1,A
search,VERB,3,B
season,NOUN,1,A
seat,NOUN,1,A
second,NOUN,2,A
second,NOUN,2,A
secondary,ADJ,1,A
secondly,ADV,3,B
secret,ADJ,2,A
secret,NOUN,2,A
secretary,NOUN,3,B
section,NOUN,2,A
sector,NOUN,2,A
secure,ADJ,3,B
secure,VERB,3,B
security,NOUN,2,A
see,VERB,1,A
seed,NOUN,3,B
seek,VERB,2,A
seem,VERB,2,A
seize,VERB,3,B
seldom,ADV,3,B
select,VERB,2,A
selection,NOUN,2,A
self,NOUN,2,A
selfish,ADJ,3,B
selfishness,NOUN,4,B
sell,VERB,1,A
seller,NOUN,2,A
seminar,NOUN,4,B
send,VERB,1,A
senior,ADJ,3,B
sensation,NOUN,3,B
sense,NOUN,2,A
sense,VERB,3,B
sensible,ADJ,3,B
sensitive,ADJ,2,A
sensitivity,NOUN,3,B
sentence,NOUN,1,A
separate,ADJ,2,A
separate,VERB,3,B
separately,ADV,3,B
separation,NOUN,2,A
sequence,NOUN,2,A
series,NOUN,2,A
serious,ADJ,2,A
seriously,ADV,3,B
servant,NOUN,3,B
serve,VERB,2,A
server,NOUN,2,A
service,NOUN,2,A
session,NOUN,2,A
set,VERB,1,A
set,VERB,1,A
set,VERB,1,A
setting,NOUN,2,A
settle,VERB,3,B
settlement,NOUN,2,A
severe,ADJ,2,A
severely,ADV,3,B
sex,NOUN,1,A
sexual,ADJ,2,A
shade,NOUN,2,A
shadow,VERB,4,B
shake,VERB,3,B
shall,VERB,1,A
shallow,ADJ,3,B
shame,NOUN,3,B
shampoo,NOUN,3,B
shape,NOUN,1,A
shape,VERB,3,B
share,NOUN,1,A
share,VERB,2,A
sharp,ADJ,2,A
sharply,ADV,3,B
she,PRON,1,A
sheep,NOUN,2,A
sheer,ADJ,4,B
sheet,NOUN,2,A
shelf,NOUN,2,A
shell,NOUN,2,A
shelter,NOUN,3,B
shield,NOUN,3,B
shift,NOUN,2,A
shift,VERB,3,B
shine,VERB,3,B
ship,NOUN,1,A
ship,VERB,4,B
shirt,NOUN,2,A
shock,NOUN,3,B
shocked,ADJ,4,B
shoe,NOUN,2,A
shoot,VERB,2,A
shop,NOUN,1,A
shop,VERB,3,B
shopping,NOUN,2,A
shore,NOUN,2,A
short,ADJ,1,A
shortage,NOUN,3,B
shortly,ADV,2,A
shot,NOUN,2,A
should,VERB,1,A
shoulder,NOUN,2,A
shout,VERB,4,B
show,NOUN,2,A
show,VERB,1,A
shower,NOUN,2,A
shrug,VERB,4,B
shut,VERB,2,A
sick,ADJ,2,A
side,NOUN,1,A
sigh,VERB,4,B
sight,NOUN,1,A
sign,NOUN,1,A
sign,VERB,3,B
signal,NOUN,2,A
signal,VERB,3,B
signature,NOUN,2,A
significance,NOUN,2,A
significant,ADJ,2,A
silence,NOUN,2,A
silent,ADJ,2,A
silk,NOUN,2,A
silly,ADJ,3,B
silver,NOUN,2,A
similar,ADJ,2,A
similarity,NOUN,3,B
similarly,ADV,3,B
simple,ADJ,1,A
simple,NOUN,3,B
simplification,NOUN,4,B
simply,ADV,1,A
simultaneously,ADV,3,B
sin,NOUN,2,A
sin,VERB,4,B
since,ADP,2,A
since,ADV,3,B
sing,VERB,2,A
singer,NOUN,2,A
single,ADJ,1,A
single,NOUN,3,B
sink,NOUN,2,A
sink,VERB,3,B
siren,NOUN,4,B
sit,VERB,1,A
site,NOUN,2,A
situation,NOUN,1,A
size,NOUN,1,A
skill,NOUN,2,A
skilled,ADJ,3,B
skin,NOUN,2,A
skirt,NOUN,2,A
sky,NOUN,1,A
slave,NOUN,2,A
sleep,NOUN,1,A
sleep,VERB,1,A
sleeve,NOUN,4,B
slice,NOUN,2,A
slight,ADJ,3,B
slightly,ADV,2,A
slip,VERB,3,B
slope,NOUN,3,B
slow,ADJ,1,A
slow,VERB,3,B
slowly,ADV,1,A
small,ADJ,1,A
smart,ADJ,3,B
smash,VERB,4,B
smell,NOUN,2,A
smell,VERB,3,B
smile,NOUN,1,A
smile,VERB,3,B
smoke,NOUN,2,A
smoke,VERB,3,B
smooth,ADJ,3,B
snake,NOUN,2,A
snap,VERB,4,B
snow,NOUN,2,A
so,ADV,2,A
so,CONJ,3,B
soap,NOUN,2,A
soar,VERB,4,B
social,ADJ,1,A
socialism,NOUN,3,B
socialist,ADJ,4,B
society,NOUN,2,A
soft,ADJ,1,A
softly,ADV,2,A
software,NOUN,1,A
soil,NOUN,2,A
soldier,NOUN,2,A
sole,ADJ,3,B
solely,ADV,3,B
solicitor,NOUN,4,B
solid,ADJ,2,A
solution,NOUN,2,A
solve,VERB,3,B
some,DET,1,A
somehow,ADV,3,B
sometimes,ADV,1,A
somewhat,ADV,1,A
somewhere,ADV,2,A
son,NOUN,1,A
song,NOUN,1,A
soon,ADV,1,A
sophisticated,ADJ,3,B
sore,ADJ,3,B
sorry,ADJ,2,A
sort,NOUN,2,A
sort,VERB,3,B
soul,NOUN,2,A
sound,NOUN,2,A
sound,VERB,3,B
soundtrack,NOUN,4,B
soup,NOUN,2,A
source,NOUN,2,A
south,NOUN,2,A
southern,ADJ,2,A
sow,VERB,4,B
space,NOUN,1,A
spare,ADJ,3,B
spare,VERB,3,B
spark,NOUN,4,B
speak,VERB,1,A
speaker,NOUN,3,B
special,ADJ,1,A
specialist,NOUN,3,B
specially,ADV,3,B
species,NOUN,2,A
specific,ADJ,2,A
specifically,ADV,2,A
specification,NOUN,3,B
specify,VERB,3,B
specimen,NOUN,3,B
spectacular,ADJ,3,B
spectrum,NOUN,3,B
speculation,NOUN,3,B
speech,NOUN,2,A
speed,NOUN,2,A
speed,VERB,4,B
spell,NOUN,2,A
spell,VERB,3,B
spend,VERB,1,A
spending,NOUN,3,B
sphere,NOUN,3,B
spin,VERB,4,B
spine,NOUN,3,B
spirit,NOUN,2,A
spiritual,ADJ,2,A
splendid,ADJ,3,B
split,VERB,3,B
spoil,VERB,4,B
