word,pos,cefr_level_avg,cefr_level
meeting,NOUN,2,A
member,NOUN,2,A
membership,NOUN,2,A
memorial,NOUN,4,B
memory,NOUN,3,B
mend,VERB,3,B
mental,ADJ,3,B
mentally,ADV,3,B
mention,NOUN,2,A
mention,VERB,3,B
menu,NOUN,1,A
merciless,ADJ,3,B
mere,ADJ,4,B
merely,ADV,4,B
merger,NOUN,5,C
merit,NOUN,5,C
mess,NOUN,1,A
message,NOUN,3,B
metal,NOUN,2,A
method,NOUN,2,A
metre,NOUN,2,A
middle,ADJ,2,A
middle,NOUN,1,A
midnight,NOUN,2,A
might,VERB,2,A
mild,ADJ,3,B
mile,NOUN,2,A
military,ADJ,3,B
milk,NOUN,1,A
mind,NOUN,3,B
mind,VERB,4,B
mine,NOUN,1,A
mine,PRON,1,A
miner,NOUN,3,B
minimum,ADJ,2,A
minimum,NOUN,3,B
mining,NOUN,3,B
minister,NOUN,3,B
ministry,NOUN,4,B
minor,ADJ,4,B
minority,NOUN,2,A
minute,NOUN,2,A
miracle,NOUN,3,B
mirror,NOUN,2,A
miserable,ADJ,2,A
misery,NOUN,3,B
mislead,VERB,4,B
miss,VERB,2,A
miss,VERB,2,A
missile,NOUN,3,B
missing,ADJ,3,B
mission,NOUN,3,B
mistake,NOUN,1,A
misty,ADJ,4,B
mix,NOUN,2,A
mix,VERB,2,A
mixture,NOUN,2,A
moan,VERB,4,B
mode,NOUN,3,B
model,NOUN,2,A
modern,ADJ,3,B
modest,ADJ,4,B
modification,NOUN,4,B
modify,VERB,4,B
moment,NOUN,2,A
monetary,ADJ,4,B
money,NOUN,1,A
monitor,VERB,4,B
monopoly,NOUN,4,B
monster,NOUN,2,A
month,NOUN,1,A
monthly,ADJ,2,A
mood,NOUN,3,B
moral,ADJ,3,B
more,ADV,3,B
moreover,ADV,2,A
morning,NOUN,1,A
mortality,NOUN,4,B
most,ADV,2,A
mostly,ADV,3,B
motion,NOUN,3,B
motivation,NOUN,3,B
motive,NOUN,3,B
motor,NOUN,2,A
mount,VERB,2,A
mouse,NOUN,2,A
mouth,NOUN,1,A
move,NOUN,2,A
move,VERB,1,A
movement,NOUN,3,B
movie,NOUN,1,A
much,ADV,1,A
much,DET,2,A
mud,NOUN,2,A
multiple,ADJ,4,B
mum,NOUN,1,A
murder,NOUN,2,A
murder,VERB,2,A
murmur,VERB,4,B
muscle,NOUN,2,A
museum,NOUN,1,A
music,NOUN,1,A
musical,ADJ,2,A
musician,NOUN,1,A
must,VERB,2,A
mutter,VERB,4,B
mutual,ADJ,5,C
mysteriously,ADV,3,B
mystery,NOUN,3,B
myth,NOUN,3,B
naked,ADJ,3,B
name,NOUN,1,A
name,VERB,1,A
namely,ADV,3,B
narrow,ADJ,2,A
nasty,ADJ,3,B
nation,NOUN,2,A
national,ADJ,3,B
native,ADJ,3,B
natural,ADJ,2,A
naturally,ADV,3,B
nature,NOUN,2,A
naval,ADJ,4,B
near,ADJ,1,A
near,ADP,2,A
near,ADV,2,A
nearby,ADJ,3,B
nearly,ADV,3,B
neat,ADJ,2,A
necessary,ADJ,2,A
necessity,NOUN,4,B
neck,NOUN,2,A
need,NOUN,2,A
need,VERB,2,A
need,VERB,2,A
needle,NOUN,4,B
negative,ADJ,2,A
negotiate,VERB,3,B
negotiation,NOUN,5,C
neighbour,NOUN,2,A
neighbourhood,NOUN,1,A
nerve,NOUN,4,B
nervous,ADJ,2,A
nest,NOUN,4,B
net,ADJ,3,B
net,NOUN,3,B
network,NOUN,2,A
networking,NOUN,4,B
neutral,ADJ,3,B
never,ADV,1,A
nevertheless,ADV,3,B
new,ADJ,1,A
news,NOUN,1,A
newspaper,NOUN,1,A
nice,ADJ,1,A
niece,NOUN,1,A
night,NOUN,1,A
nightmare,NOUN,3,B
no,ADV,1,A
no,DET,1,A
no,NOUN,1,A
noise,NOUN,2,A
nonsense,NOUN,3,B
norm,NOUN,4,B
normal,ADJ,2,A
normally,ADV,2,A
north,NOUN,2,A
northern,ADJ,2,A
nose,NOUN,1,A
not,ADV,1,A
notable,ADJ,3,B
notably,ADV,5,C
note,NOUN,2,A
note,VERB,2,A
notice,NOUN,3,B
notice,VERB,3,B
notion,NOUN,3,B
novel,NOUN,2,A
now,ADV,1,A
nowadays,ADV,2,A
nowhere,ADV,2,A
nuclear,ADJ,3,B
number,NOUN,1,A
numerous,ADJ,4,B
nurse,NOUN,1,A
nursery,NOUN,4,B
nut,NOUN,2,A
oak,NOUN,3,B
object,NOUN,2,A
object,VERB,2,A
objection,NOUN,4,B
objective,ADJ,3,B
objective,NOUN,3,B
obligation,NOUN,4,B
observation,NOUN,3,B
observe,VERB,3,B
observer,NOUN,4,B
obsessive,ADJ,4,B
obtain,VERB,3,B
obvious,ADJ,3,B
obviously,ADV,3,B
occasion,NOUN,3,B
occasional,ADJ,3,B
occasionally,ADV,3,B
occupation,NOUN,2,A
occupy,VERB,4,B
occur,VERB,4,B
odd,ADJ,3,B
odds,NOUN,4,B
odour,NOUN,3,B
of,ADP,2,A
off,ADP,2,A
off,ADV,2,A
offender,NOUN,4,B
offer,NOUN,2,A
offer,VERB,3,B
office,NOUN,2,A
official,ADJ,2,A
official,NOUN,3,B
officially,ADV,3,B
often,ADV,2,A
oil,NOUN,2,A
ok,ADV,1,A
old,ADJ,1,A
olive,ADJ,2,A
omit,VERB,3,B
on,ADP,1,A
on,ADV,1,A
once,ADV,3,B
one,NOUN,1,A
one,NOUN,1,A
one,PRON,1,A
only,ADJ,1,A
only,ADV,2,A
onto,ADP,3,B
open,ADJ,1,A
open,VERB,1,A
opening,NOUN,2,A
opera,NOUN,2,A
operate,VERB,2,A
operation,NOUN,2,A
operator,NOUN,3,B
opinion,NOUN,2,A
opponent,NOUN,4,B
opportunity,NOUN,2,A
oppose,VERB,4,B
opposite,ADJ,3,B
opposition,NOUN,4,B
opt,VERB,4,B
option,NOUN,3,B
or,CONJ,1,A
oral,ADJ,3,B
orange,NOUN,1,A
orchestra,NOUN,4,B
orchestral,ADJ,3,B
order,NOUN,2,A
order,VERB,3,B
ordinary,ADJ,3,B
organ,NOUN,2,A
organic,ADJ,3,B
organization,NOUN,2,A
organize,VERB,2,A
origin,NOUN,3,B
original,ADJ,2,A
originally,ADV,3,B
other,ADJ,2,A
otherwise,ADV,3,B
ought,VERB,4,B
ours,PRON,1,A
ourselves,PRON,2,A
out,ADV,2,A
outcome,NOUN,4,B
outer,ADJ,3,B
outline,NOUN,3,B
outline,VERB,3,B
output,NOUN,3,B
outside,ADJ,1,A
outside,ADP,1,A
outside,ADV,1,A
outside,NOUN,1,A
outstanding,ADJ,4,B
oven,NOUN,1,A
over,ADP,1,A
over,ADV,2,A
overcome,VERB,4,B
overlook,VERB,3,B
overseas,ADJ,3,B
owe,VERB,3,B
owl,NOUN,2,A
own,VERB,3,B
owner,NOUN,2,A
ownership,NOUN,4,B
oxygen,NOUN,3,B
pack,NOUN,4,B
pack,VERB,3,B
packet,NOUN,2,A
page,NOUN,1,A
pain,NOUN,2,A
painful,ADJ,3,B
paint,NOUN,2,A
paint,VERB,1,A
painter,NOUN,1,A
painting,NOUN,2,A
pair,NOUN,2,A
palace,NOUN,2,A
palm,NOUN,3,B
pan,NOUN,2,A
panel,NOUN,4,B
paper,NOUN,1,A
paragraph,NOUN,2,A
parallel,ADJ,3,B
parallel,VERB,3,B
pardon,NOUN,2,A
parent,NOUN,1,A
park,NOUN,1,A
park,VERB,2,A
parking,NOUN,2,A
part,NOUN,1,A
participant,NOUN,3,B
particle,NOUN,4,B
particular,ADJ,4,B
particularly,ADV,3,B
partly,ADV,4,B
partner,NOUN,2,A
party,NOUN,1,A
pass,NOUN,1,A
pass,VERB,2,A
passage,NOUN,3,B
passenger,NOUN,2,A
passion,NOUN,3,B
past,ADJ,2,A
past,ADP,1,A
past,ADV,2,A
past,NOUN,1,A
patch,NOUN,4,B
path,NOUN,2,A
patient,NOUN,3,B
pattern,NOUN,3,B
pause,NOUN,3,B
pause,VERB,2,A
pavement,NOUN,2,A
pay,NOUN,2,A
pay,VERB,2,A
payable,ADJ,4,B
payment,NOUN,4,B
pc,NOUN,1,A
peace,NOUN,3,B
peaceful,ADJ,3,B
peak,NOUN,4,B
pear,NOUN,2,A
peasant,NOUN,2,A
peculiar,ADJ,4,B
peer,VERB,3,B
pen,NOUN,1,A
penalty,NOUN,4,B
penny,NOUN,2,A
pension,NOUN,3,B
pensioner,NOUN,4,B
people,NOUN,1,A
per,ADP,3,B
perceive,VERB,5,C
percent,NOUN,2,A
percentage,NOUN,4,B
perception,NOUN,4,B
perfect,ADJ,2,A
perfectly,ADV,2,A
perform,VERB,3,B
performance,NOUN,3,B
perhaps,ADV,3,B
period,NOUN,2,A
permanent,ADJ,3,B
permission,NOUN,2,A
permit,VERB,4,B
persist,VERB,3,B
person,NOUN,1,A
personal,ADJ,3,B
personality,NOUN,2,A
personally,ADV,4,B
personnel,NOUN,4,B
perspective,NOUN,4,B
persuade,VERB,4,B
pessimistic,ADJ,2,A
pet,NOUN,2,A
petrol,NOUN,1,A
phase,NOUN,3,B
phenomenon,NOUN,4,B
philosophy,NOUN,3,B
phone,NOUN,1,A
phone,VERB,2,A
photo,NOUN,2,A
photograph,NOUN,1,A
photographer,NOUN,1,A
phrase,NOUN,3,B
physical,ADJ,3,B
physically,ADV,3,B
physics,NOUN,2,A
piano,NOUN,1,A
pick,VERB,2,A
pick,VERB,2,A
picture,NOUN,1,A
pie,NOUN,1,A
piece,NOUN,3,B
pig,NOUN,1,A
pile,NOUN,3,B
pill,NOUN,2,A
pilot,NOUN,2,A
pink,ADJ,1,A
pink,NOUN,1,A
pint,NOUN,4,B
pipe,NOUN,2,A
pit,NOUN,5,C
pity,NOUN,3,B
place,VERB,2,A
plain,ADJ,3,B
plain,NOUN,4,B
plan,NOUN,1,A
plan,VERB,1,A
plane,NOUN,2,A
planet,NOUN,2,A
planning,NOUN,3,B
plant,NOUN,2,A
plant,VERB,2,A
plastic,NOUN,2,A
plate,NOUN,2,A
platform,NOUN,3,B
play,NOUN,1,A
play,VERB,1,A
player,NOUN,2,A
plea,NOUN,4,B
plead,VERB,5,C
pleasant,ADJ,2,A
please,VERB,2,A
pleased,ADJ,3,B
pleasure,NOUN,3,B
plot,NOUN,4,B
plus,ADP,2,A
pocket,NOUN,1,A
poem,NOUN,2,A
poet,NOUN,3,B
poetry,NOUN,3,B
point,NOUN,3,B
point,VERB,3,B
pole,NOUN,3,B
police,NOUN,1,A
policeman,NOUN,1,A
policy,NOUN,3,B
polite,ADJ,1,A
political,ADJ,3,B
politician,NOUN,2,A
politics,NOUN,2,A
pollution,NOUN,2,A
pond,NOUN,3,B
pool,NOUN,1,A
poor,ADJ,1,A
pop,NOUN,2,A
pop,VERB,2,A
popular,ADJ,2,A
population,NOUN,3,B
port,NOUN,3,B
portion,NOUN,3,B
portrait,NOUN,3,B
pose,VERB,4,B
position,NOUN,3,B
positive,ADJ,2,A
possess,VERB,3,B
possession,NOUN,3,B
possibility,NOUN,3,B
possible,ADJ,2,A
possibly,ADV,3,B
post,NOUN,2,A
poster,NOUN,3,B
pot,NOUN,3,B
potato,NOUN,1,A
potential,ADJ,3,B
potential,NOUN,3,B
potentially,ADV,3,B
pound,NOUN,3,B
pour,VERB,2,A
poverty,NOUN,3,B
powder,NOUN,3,B
power,NOUN,2,A
powerful,ADJ,3,B
practical,ADJ,4,B
practice,NOUN,2,A
practise,VERB,2,A
practitioner,NOUN,4,B
praise,VERB,3,B
pray,VERB,2,A
prayer,NOUN,2,A
precede,VERB,4,B
precious,ADJ,4,B
precise,ADJ,4,B
precisely,ADV,5,C
predecessor,NOUN,6,C
predict,VERB,3,B
prediction,NOUN,3,B
prefer,VERB,3,B
preference,NOUN,3,B
pregnancy,NOUN,3,B
pregnant,ADJ,3,B
prejudice,NOUN,3,B
preliminary,ADJ,5,C
premium,NOUN,4,B
preparation,NOUN,3,B
prepare,VERB,2,A
prepared,ADJ,4,B
prescription,NOUN,4,B
presence,NOUN,4,B
present,ADJ,2,A
present,NOUN,2,A
present,VERB,2,A
presentation,NOUN,3,B
preserve,VERB,3,B
presidential,ADJ,4,B
press,NOUN,2,A
press,VERB,3,B
pressure,NOUN,3,B
presumably,ADV,4,B
pretend,VERB,3,B
pretty,ADJ,2,A
pretty,ADV,1,A
prevent,VERB,3,B
prevention,NOUN,4,B
previous,ADJ,3,B
previously,ADV,3,B
prey,NOUN,3,B
price,NOUN,2,A
price,VERB,1,A
pride,NOUN,3,B
priest,NOUN,2,A
primarily,ADV,3,B
primary,ADJ,3,B
primary,NOUN,2,A
prime,ADJ,3,B
primitive,ADJ,4,B
principal,ADJ,3,B
principle,NOUN,4,B
print,NOUN,2,A
print,VERB,2,A
printer,NOUN,1,A
priority,NOUN,4,B
prison,NOUN,2,A
prisoner,NOUN,3,B
private,ADJ,3,B
privilege,NOUN,4,B
prize,NOUN,2,A
probability,NOUN,4,B
probably,ADV,2,A
problem,NOUN,1,A
procedure,NOUN,2,A
proceed,VERB,4,B
process,NOUN,3,B
process,VERB,3,B
produce,VERB,2,A
producer,NOUN,3,B
product,NOUN,3,B
production,NOUN,3,B
productivity,NOUN,3,B
profession,NOUN,2,A
professional,ADJ,2,A
professional,NOUN,3,B
profile,NOUN,2,A
profit,NOUN,3,B
profitable,ADJ,3,B
profound,ADJ,4,B
profoundly,ADV,5,C
program,NOUN,1,A
programme,NOUN,2,A
progress,NOUN,2,A
progress,VERB,3,B
progressive,ADJ,5,C
prohibit,VERB,4,B
project,NOUN,2,A
prominent,ADJ,4,B
promise,NOUN,2,A
promise,VERB,2,A
promote,VERB,3,B
promotion,NOUN,3,B
prompt,VERB,3,B
promptly,ADV,4,B
proof,NOUN,3,B
proper,ADJ,4,B
properly,ADV,3,B
property,NOUN,3,B
proportion,NOUN,4,B
proposal,NOUN,4,B
propose,VERB,3,B
proposed,ADJ,4,B
proposition,NOUN,5,C
prosecution,NOUN,5,C
prospect,NOUN,3,B
protect,VERB,2,A
protection,NOUN,3,B
protein,NOUN,4,B
protest,NOUN,2,A
protest,VERB,2,A
proud,ADJ,2,A
prove,VERB,3,B
provide,VERB,3,B
province,NOUN,4,B
provincial,ADJ,5,C
provision,NOUN,4,B
provoke,VERB,4,B
psychological,ADJ,3,B
psychologist,NOUN,2,A
psychology,NOUN,2,A
pub,NOUN,3,B
public,ADJ,2,A
public,ADJ,2,A
public,ADJ,2,A
publication,NOUN,3,B
publicity,NOUN,5,C
publicly,ADV,3,B
publish,VERB,3,B
publisher,NOUN,2,A
pull,VERB,2,A
pulse,NOUN,3,B
pump,NOUN,4,B
punishment,NOUN,3,B
pupil,NOUN,1,A
purchase,NOUN,3,B
purchase,VERB,4,B
pure,ADJ,3,B
purely,ADV,3,B
purpose,NOUN,3,B
pursue,VERB,4,B
pursuit,NOUN,5,C
push,VERB,2,A
put,VERB,2,A
qualification,NOUN,4,B
qualified,ADJ,3,B
quality,NOUN,3,B
quantity,NOUN,3,B
quarter,NOUN,3,B
quest,NOUN,4,B
question,NOUN,1,A
question,VERB,1,A
questionnaire,NOUN,4,B
quick,ADJ,2,A
quickly,ADV,2,A
quiet,ADJ,2,A
quietly,ADV,2,A
quite,ADV,3,B
quote,VERB,3,B
rabbit,NOUN,1,A
race,NOUN,2,A
racist,ADJ,3,B
radiation,NOUN,3,B
radical,ADJ,3,B
radio,NOUN,1,A
raid,NOUN,4,B
rail,NOUN,3,B
railway,NOUN,1,A
rain,NOUN,1,A
raise,VERB,3,B
rally,NOUN,3,B
random,ADJ,3,B
range,NOUN,3,B
range,VERB,4,B
rank,NOUN,4,B
rare,ADJ,3,B
rarely,ADV,3,B
rat,NOUN,2,A
rate,NOUN,3,B
rather,ADV,3,B
rating,NOUN,3,B
ratio,NOUN,4,B
rational,ADJ,4,B
raw,ADJ,2,A
reach,NOUN,3,B
reach,VERB,2,A
react,VERB,3,B
read,VERB,1,A
reader,NOUN,3,B
readership,NOUN,3,B
reading,NOUN,1,A
ready,ADJ,2,A
real,ADJ,2,A
realistic,ADJ,3,B
realistically,ADV,3,B
realize,VERB,3,B
really,ADV,2,A
realm,NOUN,6,C
reason,NOUN,3,B
reasonable,ADJ,3,B
receipt,NOUN,2,A
receive,VERB,2,A
recent,ADJ,3,B
recently,ADV,3,B
reception,NOUN,3,B
recipe,NOUN,3,B
recognition,NOUN,4,B
recognize,VERB,3,B
recollection,NOUN,4,B
recommend,VERB,3,B
record,NOUN,2,A
record,VERB,3,B
recording,NOUN,3,B
recover,VERB,4,B
recovery,NOUN,3,B
recruit,VERB,5,C
recruitment,NOUN,4,B
red,ADJ,1,A
red,NOUN,1,A
reduce,VERB,4,B
redundancy,NOUN,4,B
refer,VERB,3,B
reference,NOUN,3,B
referendum,NOUN,4,B
reflect,VERB,3,B
reflection,NOUN,3,B
reform,NOUN,4,B
refusal,NOUN,3,B
refuse,VERB,3,B
regard,NOUN,4,B
regard,VERB,4,B
regardless,ADV,4,B
regime,NOUN,4,B
region,NOUN,3,B
register,NOUN,3,B
register,VERB,3,B
registration,NOUN,3,B
regret,VERB,3,B
regular,ADJ,2,A
regularly,ADV,3,B
regulate,VERB,4,B
regulation,NOUN,4,B
reign,NOUN,4,B
reinforce,VERB,5,C
rejection,NOUN,4,B
relate,VERB,4,B
relation,NOUN,3,B
relationship,NOUN,3,B
relative,ADJ,2,A
relative,NOUN,2,A
relax,VERB,2,A
release,NOUN,3,B
release,VERB,3,B
relevance,NOUN,4,B
reliable,ADJ,4,B
relief,NOUN,4,B
relieve,VERB,3,B
religion,NOUN,2,A
religious,ADJ,3,B
relish,VERB,5,C
reluctant,ADJ,4,B
remain,VERB,3,B
remarkably,ADV,4,B
remember,VERB,1,A
remind,VERB,3,B
remote,ADJ,4,B
remove,VERB,3,B
render,VERB,5,C
rent,NOUN,2,A
repair,NOUN,3,B
repair,VERB,2,A
repeat,VERB,2,A
replace,VERB,3,B
replacement,NOUN,4,B
reply,NOUN,2,A
reply,VERB,2,A
report,NOUN,2,A
report,VERB,3,B
reportedly,ADV,5,C
reporter,NOUN,2,A
represent,VERB,3,B
representation,NOUN,4,B
reproach,VERB,4,B
reproduce,VERB,4,B
republic,NOUN,3,B
request,NOUN,3,B
request,VERB,3,B
require,VERB,3,B
rescue,NOUN,3,B
rescue,VERB,3,B
research,NOUN,3,B
research,VERB,3,B
researcher,NOUN,3,B
resemble,VERB,4,B
reservation,NOUN,3,B
reserve,NOUN,4,B
reserve,VERB,3,B
residence,NOUN,4,B
resident,NOUN,2,A
residential,ADJ,4,B
resignation,NOUN,4,B
resist,VERB,4,B
resistance,NOUN,4,B
resolution,NOUN,4,B
resolve,VERB,4,B
resort,NOUN,4,B
respect,NOUN,3,B
respect,VERB,3,B
respective,ADJ,4,B
respectively,ADV,4,B
respond,VERB,3,B
response,NOUN,3,B
responsibility,NOUN,3,B
responsible,ADJ,3,B
rest,NOUN,2,A
rest,VERB,2,A
restaurant,NOUN,2,A
restore,VERB,4,B
restraint,NOUN,5,C
restrict,VERB,4,B
restriction,NOUN,4,B
restructure,VERB,4,B
result,NOUN,2,A
result,VERB,3,B
resume,VERB,4,B
retail,ADJ,4,B
retain,VERB,4,B
retire,VERB,3,B
retrieve,VERB,4,B
return,NOUN,3,B
return,VERB,2,A
reveal,VERB,3,B
revenue,NOUN,5,C
reverse,NOUN,3,B
reverse,VERB,4,B
review,NOUN,4,B
review,VERB,4,B
revolt,NOUN,4,B
reward,NOUN,3,B
reward,VERB,3,B
ribbon,NOUN,3,B
rice,NOUN,2,A
rich,ADJ,1,A
riches,NOUN,2,A
ride,NOUN,3,B
ride,VERB,1,A
rider,NOUN,1,A
right,ADJ,1,A
right,ADV,2,A
right,NOUN,1,A
ring,NOUN,1,A
ring,VERB,2,A
riot,NOUN,4,B
rise,NOUN,3,B
rise,VERB,2,A
risk,NOUN,3,B
risk,VERB,3,B
rival,NOUN,3,B
rivalry,NOUN,4,B
rock,NOUN,1,A
role,NOUN,3,B
roll,NOUN,3,B
roll,VERB,3,B
romantic,ADJ,2,A
roof,NOUN,2,A
room,NOUN,1,A
rose,NOUN,1,A
rough,ADJ,3,B
roughly,ADV,4,B
round,ADJ,2,A
round,ADP,2,A
round,ADV,2,A
round,NOUN,2,A
round,VERB,2,A
route,NOUN,4,B
routine,ADJ,2,A
routine,NOUN,3,B
royal,ADJ,2,A
rub,VERB,4,B
rubbish,NOUN,2,A
rugby,NOUN,2,A
rule,NOUN,3,B
rule,VERB,2,A
ruler,NOUN,2,A
ruling,ADJ,3,B
run,NOUN,2,A
run,VERB,1,A
runner,NOUN,2,A
running,NOUN,2,A
rural,ADJ,3,B
rush,VERB,2,A
sad,ADJ,1,A
sadly,ADV,2,A
safe,ADJ,2,A
safely,ADV,2,A
safety,NOUN,3,B
sail,VERB,2,A
saint,NOUN,3,B
salary,NOUN,2,A
sale,NOUN,2,A
sales,NOUN,2,A
salesman,NOUN,2,A
salesperson,NOUN,2,A
salt,NOUN,2,A
sample,NOUN,3,B
sanction,NOUN,5,C
sand,NOUN,2,A
sandwich,NOUN,1,A
sane,ADJ,3,B
satellite,NOUN,3,B
satisfaction,NOUN,3,B
satisfactory,ADJ,3,B
satisfied,ADJ,3,B
satisfy,VERB,3,B
sauce,NOUN,2,A
saucepan,NOUN,2,A
save,VERB,1,A
saving,NOUN,3,B
say,VERB,2,A
scale,NOUN,2,A
scandal,NOUN,3,B
scarcely,ADV,4,B
scene,NOUN,3,B
sceptical,ADJ,4,B
schedule,NOUN,2,A
schedule,VERB,3,B
scheme,NOUN,4,B
scholar,NOUN,4,B
school,NOUN,1,A
science,NOUN,2,A
scientific,ADJ,4,B
scientist,NOUN,2,A
scope,NOUN,3,B
score,NOUN,2,A
score,VERB,3,B
scream,VERB,2,A
screen,NOUN,2,A
script,NOUN,4,B
sculpture,NOUN,3,B
seal,NOUN,3,B
seal,VERB,4,B
search,NOUN,2,A
search,VERB,2,A
season,NOUN,1,A
seat,NOUN,1,A
second,NOUN,1,A
second,NOUN,1,A
secondary,ADJ,1,A
secondly,ADV,2,A
secret,ADJ,3,B
secret,NOUN,2,A
secretary,NOUN,2,A
section,NOUN,3,B
sector,NOUN,3,B
secure,ADJ,3,B
secure,VERB,3,B
security,NOUN,3,B
see,VERB,1,A
seed,NOUN,3,B
seek,VERB,4,B
seem,VERB,3,B
seize,VERB,3,B
seldom,ADV,3,B
select,VERB,2,A
selection,NOUN,3,B
self,NOUN,2,A
selfish,ADJ,2,A
selfishness,NOUN,4,B
sell,VERB,1,A
seller,NOUN,2,A
seminar,NOUN,2,A
send,VERB,1,A
senior,ADJ,2,A
sensation,NOUN,4,B
sense,NOUN,3,B
sense,VERB,3,B
sensible,ADJ,3,B
sensitive,ADJ,3,B
sensitivity,NOUN,3,B
sentence,NOUN,1,A
separate,ADJ,2,A
separate,VERB,4,B
separately,ADV,4,B
separation,NOUN,4,B
sequence,NOUN,5,C
series,NOUN,3,B
serious,ADJ,3,B
seriously,ADV,3,B
servant,NOUN,3,B
serve,VERB,2,A
server,NOUN,3,B
service,NOUN,3,B
session,NOUN,3,B
set,VERB,3,B
set,VERB,3,B
set,VERB,3,B
setting,NOUN,3,B
settle,VERB,3,B
settlement,NOUN,4,B
severe,ADJ,3,B
severely,ADV,3,B
sex,NOUN,1,A
sexual,ADJ,3,B
shade,NOUN,3,B
shadow,VERB,3,B
shake,VERB,3,B
shall,VERB,2,A
shallow,ADJ,3,B
shame,NOUN,3,B
shampoo,NOUN,1,A
shape,NOUN,2,A
shape,VERB,1,A
share,NOUN,1,A
share,VERB,2,A
sharp,ADJ,1,A
sharply,ADV,3,B
she,PRON,1,A
sheep,NOUN,1,A
sheer,ADJ,4,B
sheet,NOUN,2,A
shelf,NOUN,2,A
shell,NOUN,2,A
shelter,NOUN,3,B
shield,NOUN,4,B
shift,NOUN,3,B
shift,VERB,3,B
shine,VERB,3,B
ship,NOUN,2,A
ship,VERB,2,A
shirt,NOUN,1,A
shock,NOUN,3,B
shocked,ADJ,3,B
shoe,NOUN,1,A
shoot,VERB,2,A
shop,NOUN,1,A
shop,VERB,1,A
shopping,NOUN,1,A
shore,NOUN,2,A
short,ADJ,1,A
shortage,NOUN,3,B
shortly,ADV,2,A
shot,NOUN,2,A
should,VERB,2,A
shoulder,NOUN,2,A
shout,VERB,3,B
show,NOUN,2,A
show,VERB,2,A
shower,NOUN,1,A
shrug,VERB,4,B
shut,VERB,2,A
sick,ADJ,1,A
side,NOUN,2,A
sigh,VERB,3,B
sight,NOUN,2,A
sign,NOUN,2,A
sign,VERB,2,A
signal,NOUN,3,B
signal,VERB,2,A
signature,NOUN,2,A
significance,NOUN,3,B
significant,ADJ,3,B
silence,NOUN,3,B
silent,ADJ,2,A
silk,NOUN,3,B
silly,ADJ,1,A
silver,NOUN,2,A
similar,ADJ,3,B
similarity,NOUN,3,B
similarly,ADV,3,B
simple,ADJ,2,A
simple,NOUN,1,A
simplification,NOUN,4,B
simply,ADV,2,A
simultaneously,ADV,3,B
sin,NOUN,3,B
sin,VERB,3,B
since,ADP,3,B
since,ADV,2,A
sing,VERB,1,A
singer,NOUN,1,A
single,ADJ,2,A
single,NOUN,1,A
sink,NOUN,2,A
sink,VERB,2,A
siren,NOUN,3,B
sit,VERB,1,A
site,NOUN,2,A
situation,NOUN,2,A
size,NOUN,1,A
skill,NOUN,2,A
skilled,ADJ,2,A
skin,NOUN,2,A
skirt,NOUN,1,A
sky,NOUN,2,A
slave,NOUN,3,B
sleep,NOUN,1,A
sleep,VERB,1,A
sleeve,NOUN,3,B
slice,NOUN,2,A
slight,ADJ,2,A
slightly,ADV,4,B
slip,VERB,2,A
slope,NOUN,4,B
slow,ADJ,1,A
slow,VERB,1,A
slowly,ADV,1,A
small,ADJ,1,A
smart,ADJ,1,A
smash,VERB,4,B
smell,NOUN,1,A
smell,VERB,2,A
smile,NOUN,1,A
smile,VERB,1,A
smoke,NOUN,2,A
smoke,VERB,1,A
smooth,ADJ,3,B
snake,NOUN,2,A
snap,VERB,3,B
snow,NOUN,1,A
so,ADV,2,A
so,CONJ,2,A
soap,NOUN,1,A
soar,VERB,5,C
social,ADJ,2,A
socialism,NOUN,4,B
socialist,ADJ,4,B
society,NOUN,3,B
soft,ADJ,2,A
softly,ADV,2,A
software,NOUN,2,A
soil,NOUN,3,B
soldier,NOUN,2,A
sole,ADJ,4,B
solely,ADV,4,B
solicitor,NOUN,4,B
solid,ADJ,3,B
solution,NOUN,3,B
solve,VERB,3,B
some,DET,1,A
somehow,ADV,4,B
sometimes,ADV,1,A
somewhat,ADV,3,B
somewhere,ADV,2,A
son,NOUN,1,A
song,NOUN,1,A
soon,ADV,2,A
sophisticated,ADJ,4,B
sore,ADJ,3,B
sorry,ADJ,1,A
sort,NOUN,3,B
sort,VERB,3,B
soul,NOUN,3,B
sound,NOUN,3,B
sound,VERB,2,A
soundtrack,NOUN,3,B
soup,NOUN,1,A
source,NOUN,3,B
south,NOUN,1,A
southern,ADJ,2,A
sow,VERB,3,B
space,NOUN,2,A
spare,ADJ,2,A
spare,VERB,2,A
spark,NOUN,4,B
speak,VERB,1,A
speaker,NOUN,2,A
special,ADJ,2,A
specialist,NOUN,3,B
specially,ADV,3,B
species,NOUN,3,B
specific,ADJ,3,B
specifically,ADV,3,B
specification,NOUN,4,B
specify,VERB,3,B
specimen,NOUN,4,B
spectacular,ADJ,3,B
spectrum,NOUN,5,C
speculation,NOUN,4,B
speech,NOUN,4,B
speed,NOUN,2,A
speed,VERB,3,B
spell,NOUN,2,A
spell,VERB,2,A
spend,VERB,2,A
spending,NOUN,2,A
sphere,NOUN,4,B
spin,VERB,4,B
spine,NOUN,4,B
spirit,NOUN,4,B
spiritual,ADJ,3,B
